nodes                      program              c.domain  adv.model      protocol         partysize  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas            3          5           0.00718769  NA              ~16           0.016081        0.047603
ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas            3          20          0.0539061   NA              ~20           0.076188        0.226004
ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas            3          30          0.0851028   NA              ~26           0.159486        0.474618
ether,ethercash,ethergold  35_set_intersection  FIELD     maldishonest   mascot           3          5           0.708075    NA              ~161          26.3028         77.6418
ether,ethercash,ethergold  35_set_intersection  FIELD     maldishonest   mascot           3          20          2.16296     NA              ~305          78.2424         231.492
ether,ethercash,ethergold  35_set_intersection  FIELD     maldishonest   mascot           3          30          3.76484     NA              ~449          130.213         385.404
ether,ethercash,ethergold  35_set_intersection  RING      semihonest     replicated-ring  3          5           0.00299068  NA              ~10           0.001951        0.005533
ether,ethercash,ethergold  35_set_intersection  RING      semihonest     replicated-ring  3          20          0.013313    NA              ~10           0.026656        0.078688
ether,ethercash,ethergold  35_set_intersection  RING      semihonest     replicated-ring  3          30          0.0279747   NA              ~10           0.058876        0.174708
ether,ethercash,ethergold  35_set_intersection  BINARY    malhonest      malicious-ccd    3          5           0.041766    NA              NA            0.935688        NA
ether,ethercash,ethergold  35_set_intersection  BINARY    malhonest      malicious-ccd    3          20          0.153165    NA              NA            3.46746         NA
ether,ethercash,ethergold  35_set_intersection  BINARY    malhonest      malicious-ccd    3          30          0.322898    NA              NA            7.12613         NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semihonest     ccd              3          5           0.0045347   NA              NA            0.003795        NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semihonest     ccd              3          20          0.0320862   NA              NA            0.05298         NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semihonest     ccd              3          30          0.0670425   NA              NA            0.11727         NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semidishonest  yao              2          5           0.017308    NA              NA            0.050405        NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semidishonest  yao              2          20          0.0465485   NA              NA            0.80642         NA
ether,ethercash,ethergold  35_set_intersection  BINARY    semidishonest  yao              2          30          0.0979393   NA              NA            1.81443         NA
