nodes             program              c.domain  adv.model   protocol            partysize  bandwidths(Mbs)  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          100              30          1.99006     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          95               30          1.99846     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          90               30          1.74639     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          85               30          1.86117     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          80               30          1.98696     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          75               30          1.94337     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          70               30          1.97781     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          65               30          1.98513     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          60               30          1.97278     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          55               30          2.02354     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          50               30          1.75804     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          45               30          2.03024     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          40               30          2.07405     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          35               30          1.85307     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          30               30          2.05332     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          25               30          2.03438     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          20               30          2.10046     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          15               30          2.15763     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          10               30          2.62483     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      semihonest  replicated-ring     3          5                30          4.96748     NA              ~16578        0.55658         1.43023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          100              30          3.3087      NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          95               30          3.22564     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          90               30          3.32911     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          85               30          3.34203     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          80               30          3.41569     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          75               30          3.44182     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          70               30          3.72233     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          65               30          3.79136     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          60               30          3.96554     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          55               30          4.11432     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          50               30          4.34882     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          45               30          4.31578     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          40               30          4.76431     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          35               30          4.99035     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          30               30          5.53133     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          25               30          6.2804      NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          20               30          7.68827     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          15               30          10.0791     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          10               30          14.8895     NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   brain               3          5                30          29.495      NA              ~16819        14.1323         41.4023
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          100              30          3.20657     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          95               30          3.25571     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          90               30          3.29906     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          85               30          3.32729     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          80               30          3.38988     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          75               30          3.49251     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          70               30          3.43629     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          65               30          3.61816     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          60               30          3.72386     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          55               30          3.84291     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          50               30          3.85686     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          45               30          4.13289     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          40               30          4.3594      NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          35               30          4.51873     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          30               30          4.90523     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          25               30          5.39576     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          20               30          6.21639     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          15               30          8.04815     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          10               30          11.8034     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   ps-rep-ring         3          5                30          23.3179     NA              ~16784        10.5522         30.7523
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          100              30          2.71089     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          95               30          2.99772     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          90               30          2.80755     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          85               30          2.9481      NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          80               30          2.93879     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          75               30          3.25378     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          70               30          3.2281      NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          65               30          3.18796     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          60               30          3.43827     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          55               30          3.4812      NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          50               30          3.59032     NA              ~16788        10.9002         31.7961
rapla,tapa,valga  35_set_intersection  RING      malhonest   malicious-rep-ring  3          45               30          3.68031     NA              ~16788        10.9002         31.7961
