nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;malhonest;ps-rep-ring;3;4;4;4;NA;NA;NA;NA;NA;NA;5;2;0.00231336;14;~7;0.000192;0.000576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;malhonest;sy-rep-ring;3;4;4;4;NA;NA;NA;NA;NA;NA;5;2;0.00525344;16;~31;0.011762;0.033934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;semihonest;replicated-ring;3;4;4;4;NA;NA;NA;NA;NA;NA;5;2;0.00215015;12;~5;6.4e-05;0.000192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.791032;81;NA;26.29;NA;0.945962;502;0.0107145;0.946474;504;0.804281;0.000584;25;0.0212061;9.6e-05;3;0.734113;NA;NA;NA;NA;NA;NA;0.008542;6;0.00430272;25.0102;64;0.913406;0.323584;2;1.48214;0.323584;2;1.50197;0.000256;1;0.731351
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;maldishonest;real-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;27.1498;429;NA;1565.87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.533091;199;NA;21.8521;NA;0.075328;488;0.0087361;0.075328;488;0.0801041;NA;NA;NA;3.2e-05;1;0.52282;NA;NA;NA;NA;NA;NA;0.008542;6;0.00262764;21.7682;4;0.687018;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0186148;11;NA;0.07552;NA;0.07552;10;0.000398533;3.2e-05;4;0.00537431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yaoO;2;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.00282075;10;NA;0;NA;NA;NA;NA;0.07552;2;0.0148924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;3.95554;69;NA;257.108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0565628;16;NA;0.867736;NA;4.8e-05;3;0.0546481;4.8e-05;3;0.0560515;0.000116;5;0.00135221;NA;NA;NA;0.867456;248;0.0392927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0798836;12;NA;0.963544;NA;NA;NA;NA;NA;NA;NA;4.4e-05;3;0.0529943;0.564096;5;0.0606675;NA;NA;NA;0.19968;246;0.0378723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;1.84484;407;NA;67.1502;NA;9.6e-05;6;0.837543;9.6e-05;6;1.84483;0.000284;11;0.0063498;NA;NA;NA;67.1495;252;0.63971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.416112;31;NA;12.4342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.231454;32;NA;4.3535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0310187;9;NA;0.002688;NA;4.8e-05;3;0.0296348;4.8e-05;3;0.0313265;NA;NA;NA;NA;NA;NA;0.00264;245;0.0285272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0275647;12;NA;0.005472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.005216;241;0.0250942;NA;NA;NA;0.000256;4;0.000430305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.166647;21;NA;3.27069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;256;256;256;NA;NA;2352;533;2;0.0885881;18;NA;1.46339;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
