nodes                               program        c.domain  adv.model      protocol         comp.intbits  comp.inttriples  comp.vmrounds  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)      Rx(MB)    Rx(rounds)  Rx(s)    Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     atlas            NA            363              485            11          0.210119    17              ~982          1.66886         3.56078          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     atlas            NA            432              577            12          4.44864     17              ~1166         1.67181         3.56851          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     atlas            NA            507              677            13          0.281216    18              ~1366         1.67501         3.57691          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     shamir           NA            363              485            11          0.0713688   13              ~606          0.01936         0.052272         NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     shamir           NA            432              577            12          3.85076     13              ~721          0.02304         0.062208         NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  FIELD     semihonest     shamir           NA            507              677            13          0.104554    15              ~846          0.02704         0.073008         NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  RING      semihonest     replicated-ring  NA            363              485            11          0.0694439   13              ~485          0.00484         0.01452          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  RING      semihonest     replicated-ring  NA            432              577            12          0.063341    13              ~577          0.00576         0.01728          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  RING      semihonest     replicated-ring  NA            507              677            13          0.0823272   13              ~677          0.00676         0.02028          NA       NA          NA         NA        NA          NA       NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semihonest     ccd              NA            NA               28073          11          2.43607     14              NA            3.26264         NA               NA       NA          NA         NA        NA          NA       NA             NA                 NA            3.2549    11617         1.75386  NA           NA               NA          0.007744            121                     0.0131063          NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semihonest     ccd              NA            NA               33409          12          2.90891     15              NA            3.88282         NA               NA       NA          NA         NA        NA          NA       NA             NA                 NA            3.8736    13825         2.09848  NA           NA               NA          0.009216            144                     0.0162085          NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semihonest     ccd              NA            NA               39209          13          3.42136     19              NA            4.55692         NA               NA       NA          NA         NA        NA          NA       NA             NA                 NA            4.5461    16225         2.45533  NA           NA               NA          0.010816            169                     0.0171406          NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semidishonest  yao              NA            NA               28073          11          1.01348     16              NA            51.8383         NA               51.8383  244         0.032515   0.000968  121         1.61173  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semidishonest  yao              NA            NA               33409          12          1.18828     17              NA            61.6919         NA               61.6919  290         0.0384832  0.001152  144         1.90464  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
dogecoin,dogecoincash,dogecoingold  34_matrix_mul  BINARY    semidishonest  yao              NA            NA               39209          13          1.39067     20              NA            72.4023         NA               72.4023  340         0.0414964  0.001352  169         2.22123  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
